1/31/2014,Labor Day,18000000,13371528
8/30/2013,Getaway,18000000,10501938
9/26/1997,The Ice Storm,18000000,7837632
10/15/2004,Being Julia,18000000,7739049
3/22/1989,Troop Beverly Hills,18000000,7190505
2/21/1986,Nine 1/2 Weeks,18000000,6734844
1/15/2010,The Last Station,18000000,6617867
6/26/1981,Dragonslayer,18000000,5939000
9/30/1994,Ed Wood,18000000,5755976
6/6/2008,Mongol,18000000,5705761
10/8/2008,RocknRolla,18000000,5700626
6/25/1982,Megaforce,18000000,5675599
8/20/2010,Mao's Last Dancer,18000000,4806750
4/11/2014,The Railway Man,18000000,4438438
12/25/1996,Hamlet,18000000,4414535
12/29/1995,Restoration,18000000,3901738
9/27/2013,Metallica Through the Never,18000000,3419967
9/19/2003,Anything Else,18000000,3203044
2/23/1996,Unforgettable,18000000,2483790
12/30/2009,Das Weisse Band: Eine deutsche Kindergeschichte,18000000,2222862
3/1/2013,Phantom,18000000,1034589
4/26/2002,The Salton Sea,18000000,676698
4/24/2009,The Informers,18000000,315000
9/24/1999,One Man's Hero,18000000,229311
10/15/2010,Carlos,18000000,145526
9/22/2006,Renaissance,18000000,70644
12/31/2008,I Come with the Rain,18000000,0
4/8/2008,Day of the Dead,18000000,0
8/22/2014,The Prince,18000000,0
11/14/2014,Wolves,18000000,0
12/31/2016,I Am Wrath,18000000,0
12/31/2016,Trainspotting Sequel,18000000,0
6/28/1985,Red Sonja,17900000,6905861
7/13/2012,Red Lights,17700000,49521
8/17/2007,Superbad,17500000,121463226
2/20/2009,Madea Goes To Jail,17500000,90508336
2/14/2008,Step Up 2 the Streets,17500000,58017783
12/16/2005,Hoodwinked,17500000,51221667
11/21/2007,Hitman,17500000,39687694
12/22/2004,Hotel Rwanda,17500000,23519128
8/25/2006,Beerfest,17500000,19185184
11/27/2013,Black Nativity,17500000,7018188
4/25/2003,City of Ghosts,17500000,325491
8/10/2001,The Others,17000000,96522687
7/18/1986,Aliens,17000000,85160248
8/13/2014,Let’s Be Cops,17000000,82390774
10/17/1997,I Know What You Did Last Summer,17000000,72219395
10/22/1964,My Fair Lady,17000000,72000000
10/22/2004,Sideways,17000000,71502303
11/15/2013,The Best Man Holiday,17000000,70525195
2/13/2009,Friday the 13th,17000000,65002019
9/28/2012,Pitch Perfect,17000000,65001093
8/5/1998,Halloween: H2O,17000000,55004135
4/5/2013,Evil Dead,17000000,54239856
8/27/2004,Jet Li's Hero,17000000,53652140
10/29/2010,Saw 3D,17000000,45710178
2/20/2015,McFarland USA,17000000,44480275
3/10/2006,The Hills Have Eyes,17000000,41778863
3/1/2002,40 Days and 40 Nights,17000000,37939782
10/10/2003,Good Boy!,17000000,37654781
1/26/2007,Smokin' Aces,17000000,35662731
10/2/1998,A Night at the Roxbury,17000000,30324946
3/4/2011,Beastly,17000000,27865571
3/5/2010,Brooklyn's Finest,17000000,27163593
7/9/1982,Tron,17000000,26918576
8/20/2010,Lottery Ticket,17000000,24719879
9/5/2003,Dickie Roberts: Former Child Star,17000000,22734486
3/31/2006,ATL,17000000,21170563
8/24/2001,Summer Catch,17000000,19693891
12/11/1998,A Simple Plan,17000000,16311763
3/24/2006,Larry the Cable Guy: Health Inspector,17000000,15680099
11/27/2002,Wes Craven Presents: They,17000000,12840842
10/1/1999,The Adventures of Elmo in Grouchland,17000000,11634458
7/24/1987,Superman IV: The Quest for Peace,17000000,11227824
1/1/1963,55 Days at Peking,17000000,10000000
6/5/2009,My Life in Ruins,17000000,8665206
4/21/2006,American Dreamz,17000000,7156725
1/25/2008,How She Move,17000000,7070641
2/24/2006,Running Scared,17000000,6855137
8/24/2012,The Apparition,17000000,4936819
4/30/2004,Bobby Jones: Stroke of Genius,17000000,2694071
8/29/1986,Shanghai Surprise,17000000,2315000
12/25/2010,L'illusionniste,17000000,2231474
1/1/1981,Roar,17000000,2110050
10/17/2003,Veronica Guerin,17000000,1569918
11/14/2007,Southland Tales,17000000,275380
6/26/2015,Escobar: Paradise Lost,17000000,195792
6/23/2009,Chasseurs de dragons,17000000,0
10/21/1977,Damnation Alley,17000000,0
11/10/2006,FUR: An Imaginary Portrait of Diane Arbus,16800000,223202
11/27/1991,My Girl,16500000,58011485
12/11/1987,Wall Street,16500000,43848100
12/11/1995,Sense and Sensibility,16500000,42975897
8/18/2006,The Illusionist,16500000,39868642
8/3/2007,Becoming Jane,16500000,18663911
12/19/2003,House of Sand and Fog,16500000,13005485
9/21/2007,Sydney White,16500000,11702090
12/31/2007,Arn - Tempelriddaren,16500000,0
6/2/1989,Dead Poets' Society,16400000,94326915
12/16/1994,Dumb & Dumber,16000000,127140750
7/14/1989,When Harry Met Sally…,16000000,91744616
5/19/2000,Road Trip,16000000,68525609
12/8/1982,The Verdict,16000000,53977250
1/15/1999,Varsity Blues,16000000,52894169
5/25/2012,Moonrise Kingdom,16000000,45512466
11/25/2011,The Artist,16000000,44667095
1/9/2009,The Unborn,16000000,42670410
8/2/2002,The Master of Disguise,16000000,40363530
10/6/2006,The Texas Chainsaw Massacre: The Beginning,16000000,39517763
12/29/2006,El Laberinto del Fauno,16000000,37634615
2/4/2011,The Roommate,16000000,37300107
2/2/2007,The Messengers,16000000,35374833
3/2/2001,See Spot Run,16000000,33357476
8/9/1991,Double Impact,16000000,29090445
6/27/2001,Baby Boy,16000000,28734552
4/11/2001,Joe Dirt,16000000,27087695
9/12/2008,The Women,16000000,26902075
4/20/2007,Hot Fuzz,16000000,23618786
8/15/2008,Vicky Cristina Barcelona,16000000,23216709
6/16/2000,Boys and Girls,16000000,20773721
11/18/1994,Léon,16000000,19284974
3/12/2010,Remember Me,16000000,19068240
10/11/2002,White Oleander,16000000,16357770
9/18/2009,Jennifer's Body,16000000,16204793
3/3/2000,Drowning Mona,16000000,15427192
1/30/1987,Radio Days,16000000,14792779
7/18/2003,How to Deal,16000000,14108518
10/3/2014,Left Behind,16000000,14019924
5/28/2004,Soul Plane,16000000,13922211
12/9/1988,My Stepmother Is an Alien,16000000,13854000
6/29/2012,People Like Us,16000000,12431792
5/28/1999,The Thirteenth Floor,16000000,11810854
9/3/2004,The Cookout,16000000,11540112
1/1/1979,Meteor,16000000,8400000
3/7/1986,Highlander,16000000,5900000
5/3/2002,Hollywood Ending,16000000,4839383
9/15/2000,Duets,16000000,4734235
8/13/1999,Detroit Rock City,16000000,4217115
10/19/2007,Things We Lost in the Fire,16000000,3287315
11/14/2014,The Homesman,16000000,2429989
4/5/2013,Trance,16000000,2322593
8/15/1997,Steel,16000000,1686429
12/21/2005,The White Countess,16000000,1666262
12/31/2008,Bienvenue chez les Ch'tis,16000000,1477650
9/24/2010,Enter the Void,16000000,337997
12/31/2008,Good,16000000,31631
11/2/2012,Vamps,16000000,3361
3/9/2010,Hachiko: A Dog's Story,16000000,0
12/31/2013,Zulu,16000000,0
1/1/1972,High Plains Drifter,15700000,15700000
6/21/2002,Juwanna Mann,15600000,13571817
6/8/2007,La Môme,15500000,10299782
11/15/2002,Ararat,15500000,1693000
4/13/2007,Slow Burn,15500000,1237615
4/22/2005,Madison,15500000,517262
2/26/2010,The Yellow Handkerchief,15500000,318623
9/27/2002,Wasabi,15300000,81525
3/31/2006,Slither,15250000,7802450
11/16/1990,Home Alone,15000000,277504018
12/5/1984,Beverly Hills Cop,15000000,229909722
5/16/1986,Top Gun,15000000,179800601
12/17/1982,Tootsie,15000000,176188774
11/25/1987,3 Men and a Baby,15000000,164016972
11/26/2010,The King’s Speech,15000000,138797449
9/15/1999,American Beauty,15000000,130058047
12/8/2000,Crouching Tiger Hidden Dragon,15000000,128067808
12/9/1988,Twins,15000000,111936388
12/20/1996,Scream,15000000,103001286
10/25/2013,Jackass Presents: Bad Grandpa,15000000,102003019
12/18/1985,The Color Purple,15000000,93589701
11/28/2014,The Imitation Game,15000000,91125143
3/30/1988,Beetle Juice,15000000,73326666
11/18/1959,Ben-Hur,15000000,73000000
1/18/2013,Mama,15000000,71628180
10/10/1980,Private Benjamin,15000000,69847348
3/7/1980,Coal Miner's Daughter,15000000,67182787
3/19/2010,Diary of a Wimpy Kid,15000000,64003625
3/6/1987,Lethal Weapon,15000000,59932279
8/31/2007,Halloween,15000000,58269151
9/30/2006,The Queen,15000000,56441711
10/12/2007,Why Did I Get Married?,15000000,55204525
2/3/2012,The Woman in Black,15000000,54333290
12/21/1994,Little Women,15000000,50003303
1/1/1979,The Deer Hunter,15000000,50000000
2/3/2006,When a Stranger Calls,15000000,47860214
2/8/2002,Big Fat Liar,15000000,47811275
8/15/1997,Cop Land,15000000,44810734
12/25/1997,Wag the Dog,15000000,43022524
2/22/2013,Snitch,15000000,42930462
5/2/2003,The Lizzie McGuire Movie,15000000,42672630
9/21/2012,End of Watch,15000000,41003371
12/25/1998,The Faculty,15000000,40064955
6/9/1993,What's Love Got to Do With It,15000000,39100956
12/14/2001,Not Another Teen Movie,15000000,37882551
12/3/2014,Wild,15000000,37880356
12/16/1962,Lawrence of Arabia,15000000,37495385
11/7/2014,The Theory of Everything,15000000,35893537
9/16/2011,Drive,15000000,35060689
3/31/2000,The Skulls,15000000,35007180
10/10/1966,Hawaii,15000000,34562222
4/18/2003,Malibu's Most Wanted,15000000,34308901
9/4/2009,All About Steve,15000000,33862903
4/28/2000,Where the Heart Is,15000000,33771174
8/28/2009,Halloween 2,15000000,33392973
3/13/2009,The Last House on the Left,15000000,32752215
2/18/2005,Because of Winn-Dixie,15000000,32645546
4/22/2009,Earth,15000000,32011576
2/4/2005,The Wedding Date,15000000,31585300
9/25/1987,The Princess Bride,15000000,30857000
7/12/2002,Halloween: Resurrection,15000000,30259652
12/25/2007,The Great Debaters,15000000,30226144
8/22/2014,When the Game Stands Tall,15000000,30127963
6/12/1981,Clash of the Titans,15000000,30000000
2/20/2004,Confessions of a Teenage Drama Queen,15000000,29302097
4/17/1998,The Object of my Affection,15000000,29106737
5/11/2007,28 Weeks Later,15000000,28637507
4/11/1997,Grosse Pointe Blank,15000000,28073151
4/21/2000,Love and Basketball,15000000,27441122
10/27/2000,Book of Shadows: Blair Witch 2,15000000,26421314
10/10/1997,Boogie Nights,15000000,26384919
7/23/2010,Ramona and Beezus,15000000,26167002
8/27/2014,The November Man,15000000,25018119
5/3/1996,The Craft,15000000,24703049
12/28/2005,Match Point,15000000,23089926
11/5/1993,The Remains of the Day,15000000,22954968
9/22/2000,Urban Legends: Final Cut,15000000,21468807
3/29/2013,The Place Beyond the Pines,15000000,21403519
10/20/2006,Flicka,15000000,21000147
3/23/2007,The Hills Have Eyes II,15000000,20804166
1/15/1993,Nowhere to Run,15000000,20570994
12/22/2010,Country Strong,15000000,20218921
10/11/2002,Tuck Everlasting,15000000,19161999
10/13/2006,The Marine,15000000,18844784
3/6/1998,The Big Lebowski,15000000,17439163
7/24/1998,Disturbing Behavior,15000000,17411331
7/25/2014,A Most Wanted Man,15000000,17237855
6/26/2009,The Hurt Locker,15000000,17017811
1/28/2000,Eye of the Beholder,15000000,16500786
11/2/2012,The Man with the Iron Fists,15000000,15634090
5/11/1984,Firestarter,15000000,15136870
11/30/2012,Killing Them Softly,15000000,14945541
4/20/2001,Freddy Got Fingered,15000000,14249005
8/19/2011,One Day,15000000,13843771
6/25/2004,De-Lovely,15000000,13337299
10/2/2009,Whip It,15000000,13043363
1/23/2008,U2 3D,15000000,12898847
9/1/2000,Highlander: Endgame,15000000,12801190
1/11/2008,The Pirates Who Don't Do Anything: A VeggieTales Movie,15000000,12727025
8/25/2006,Idlewild,15000000,12571185
4/25/2003,Confidence,15000000,12212417
10/11/2002,Knockaround Guys,15000000,11660180
8/27/1999,The Muse,15000000,11614954
4/3/1998,Barney's Great Adventure,15000000,11144518
3/1/1989,New York Stories,15000000,10763469
3/24/2000,Here on Earth,15000000,10494147
11/25/1998,Home Fries,15000000,10443316
10/8/2004,Raise Your Voice,15000000,10411980
12/18/1985,Brazil,15000000,9929135
4/23/1993,The Dark Half,15000000,9579068
3/2/2007,Black Snake Moan,15000000,9396870
2/21/2003,Dark Blue,15000000,9237470
5/10/2013,Peeples,15000000,9177065
6/22/2007,A Mighty Heart,15000000,9176787
9/30/1983,Brainstorm,15000000,8921050
3/24/2000,Whatever it Takes,15000000,8735529
3/21/2003,Boat Trip,15000000,8586376
5/22/2002,The Importance of Being Earnest,15000000,8378141
5/21/1999,The Love Letter,15000000,8276228
5/5/2006,Hoot,15000000,8117637
2/8/2008,In Bruges,15000000,7800825
12/28/2012,Promised Land,15000000,7597898
10/8/2001,Mulholland Drive,15000000,7219578
8/20/2008,The Rocker,15000000,6409528
8/21/2009,Post Grad,15000000,6380019
6/19/2009,Whatever Works,15000000,5306706
7/19/2000,The In Crowd,15000000,5217498
12/14/2005,Los tres entierros de Melquiades Estrada,15000000,5027684
9/24/1999,Jakob the Liar,15000000,4956401
9/28/2007,Se jie,15000000,4604982
10/21/2005,Kiss Kiss Bang Bang,15000000,4235837
4/30/1999,Idle Hands,15000000,4023741
1/26/2007,Blood and Chocolate,15000000,3526588
9/22/2010,You Will Meet a Tall Dark Stranger,15000000,3247816
9/15/2010,Never Let Me Go,15000000,2419730
12/25/2003,The Company,15000000,2281585
7/18/2008,Transsiberian,15000000,2203641
10/22/1999,Crazy in Alabama,15000000,1954202
1/17/1986,The Clan of the Cave Bear,15000000,1953732
6/2/2006,Banlieue 13,15000000,1200216
11/12/1999,Felicia's Journey,15000000,824295
1/25/2002,Metropolis,15000000,673414
12/1/1995,Things to Do in Denver when You're Dead,15000000,529766
2/6/2004,The Return,15000000,501752
7/25/2003,Buffalo Soldiers,15000000,353743
4/25/2003,Steal (Canadian Release),15000000,220944
8/27/2010,Centurion,15000000,123570
10/23/2009,Ong-Bak 2,15000000,102458
12/31/1996,Silent Trigger,15000000,76382
8/1/2008,Midnight Meat Train,15000000,73548
9/6/2013,Winnie Mandela,15000000,61847
11/4/2011,The Son of No One,15000000,30680
10/25/2002,All the Queen's Men,15000000,22723
10/5/2007,The Good Night,15000000,22441
12/6/2013,Khumba,15000000,0
10/16/2015,Nie yin niang,15000000,0
12/31/2008,Bathory,15000000,0
12/31/2005,Dungeons & Dragons: Wrath of the Dragon God,15000000,0
10/10/2014,Automata,15000000,0
9/1/2015,Broken Horses,15000000,0
6/29/2001,Pandaemonium,15000000,0
2/5/2010,Shinjuku Incident,15000000,0
11/13/2015,Heist,15000000,0
2/12/1993,Groundhog Day,14600000,68504696
7/1/2015,Magic Mike XXL,14500000,66013057
11/1/1996,Romeo+Juliet,14500000,46338728
7/22/2011,Elle s'appelait Sarah,14500000,7691700
6/5/2015,Freedom,14500000,0
8/7/1992,Unforgiven,14400000,99162710
1/27/2006,Manderlay,14200000,74205
3/23/1990,Pretty Woman,14000000,175119672
9/18/1987,Fatal Attraction,14000000,148453989
11/12/2008,Slumdog Millionaire,14000000,141319928
12/17/1974,Towering Inferno,14000000,116000000
5/25/1988,Crocodile Dundee 2,14000000,109306210
12/20/1989,Born on the Fourth of July,14000000,65441414
10/1/1993,Cool Runnings,14000000,63924600
1/12/2007,Stomp the Yard,14000000,61356221
1/16/2009,My Bloody Valentine,14000000,51545952
8/31/2012,The Possession,14000000,49130588
10/22/1982,First Blood,14000000,47212904
7/13/1977,The Spy Who Loved Me,14000000,46800000
9/25/1998,Urban Legend,14000000,38048637
12/9/1981,Taps,14000000,35856053
2/24/2012,Tyler Perry's Good Deeds,14000000,35025791
1/18/1991,White Fang,14000000,34729091
12/21/1988,Dangerous Liaisons,14000000,32663833
10/8/1999,Superstar,14000000,30628981
12/30/2011,The Iron Lady,14000000,29959436
10/4/2002,Jonah: A VeggieTales Movie,14000000,25571351
3/8/2002,All About the Benjamins,14000000,25482931
7/23/1993,Poetic Justice,14000000,25107237
6/17/1977,Exorcist II: The Heretic,14000000,25011000
3/12/2010,Our Family Wedding,14000000,20249621
10/27/1995,Vampire in Brooklyn,14000000,19556475
5/5/2006,An American Haunting,14000000,16298046
8/22/2003,My Boss's Daughter,14000000,15549702
8/7/2009,A Perfect Getaway,14000000,15515460
10/25/1996,Thinner,14000000,15171475
8/21/1998,Dead Man on Campus,14000000,15062898
5/14/1999,Tea with Mussolini,14000000,14395874
6/22/1977,New York New York,14000000,13800000
5/13/1994,Crooklyn,14000000,13024170
4/26/2002,Jason X,14000000,12610731
3/16/2007,I Think I Love My Wife,14000000,12550605
2/20/2015,Hot Tub Time Machine 2,14000000,12314651
11/17/2006,Bobby,14000000,11205901
2/2/2001,Head Over Heels,14000000,10397365
10/26/2012,Fun Size,14000000,9409538
4/23/1999,Lost and Found,14000000,6552255
11/30/2007,Le Scaphandre et le Papillon,14000000,5990075
10/6/2006,Little Children,14000000,5463019
4/21/2000,Gossip,14000000,5108820
3/26/1999,A Walk on the Moon,14000000,4741987
10/27/2006,Catch a Fire,14000000,4299773
9/7/2001,Soul Survivors,14000000,3100650
5/22/2009,Easy Virtue,14000000,2656784
3/31/1995,Jefferson in Paris,14000000,2442542
8/6/2010,Flipped,14000000,1755212
1/1/1978,Caravans,14000000,1000000
6/25/2010,Les herbes folles,14000000,403952
1/24/2003,Amen,14000000,274299
9/26/2008,The Lucky Ones,14000000,266967
9/30/2011,Margaret,14000000,47185
10/27/2009,Stan Helsing: A Parody,14000000,0
12/9/2005,Brokeback Mountain,13900000,83043761
7/1/1995,Clueless,13700000,56598476
3/30/1990,Teenage Mutant Ninja Turtles,13500000,124635290
10/5/1956,The Ten Commandments,13500000,80000000
11/8/2002,Far From Heaven,13500000,15901849
10/12/2012,Seven Psychopaths,13500000,15024049
11/22/2000,Quills,13500000,7060876
1/29/1982,The Border,13500000,6118683
2/18/2005,Downfall,13500000,5501940
3/2/2001,The Caveman's Valentine,13500000,687081
4/1/2011,The Last Godfather,13400000,164247
4/4/2014,Under the Skin,13300000,2605039
12/17/2004,Mar adentro,13300000,2086345
9/12/2014,No Good Deed,13200000,52543632
12/23/1987,Good Morning Vietnam,13000000,121650966
12/3/2010,Black Swan,13000000,106954678
1/12/2001,Save the Last Dance,13000000,91038276
2/9/2011,Justin Bieber: Never Say Never,13000000,73013910
2/11/2000,Snow Day,13000000,60008303
1/23/2004,The Butterfly Effect,13000000,57924679
12/11/1974,The Godfather: Part II,13000000,57300000
7/17/1987,RoboCop,13000000,51327050
8/19/1988,A Nightmare on Elm Street 4: The Dream Master,13000000,49369899
11/21/2007,This Christmas,13000000,49121934
2/14/2014,About Last Night,13000000,48637684
12/15/2000,Dude Where's My Car?,13000000,46729374
8/12/1988,Young Guns,13000000,44726644
10/10/2014,St. Vincent,13000000,44137712
7/2/2014,Earth to Echo,13000000,38934842
3/31/1999,Ten Things I Hate About You,13000000,38177966
5/10/2002,The New Guy,13000000,28972187
3/12/1999,Baby Geniuses,13000000,27151490
4/24/1998,The Big Hit,13000000,27052167
7/10/1996,Harriet the Spy,13000000,26539321
2/5/1993,Loaded Weapon 1,13000000,25726318
3/1/2013,21 and Over,13000000,25682380
11/21/2007,The Mist,13000000,25593755
11/9/1990,Child's Play 2,13000000,25459435
4/10/2015,Ex Machina,13000000,25440971
10/29/1999,Being John Malkovich,13000000,22858926
9/7/2001,Two Can Play That Game,13000000,22235901
3/22/2013,Admission,13000000,18007317
9/21/2012,The Perks of Being a Wallflower,13000000,17742948
6/29/2001,crazy/beautiful,13000000,16929123
8/28/1998,54,13000000,16574731
12/20/2006,Letters from Iwo Jima,13000000,13756082
3/19/2010,Män som hatar kvinnor,13000000,12749992
2/23/2007,The Astronaut Farmer,13000000,11003643
6/12/1998,Dirty Work,13000000,9975684
5/8/1998,Woo,13000000,8026971
4/13/1994,Serial Mom,13000000,7881335
8/4/1999,Dick,13000000,6241697
11/10/1999,Light It Up,13000000,5871603
8/24/2001,Bubble Boy,13000000,5002310
2/1/2002,Birthday Girl,13000000,4919896
5/4/2007,Paris je t'aime,13000000,4857374
8/24/2007,Resurrecting the Champ,13000000,3172382
3/26/2010,Chloe,13000000,3075255
3/2/2001,The Widow of St. Pierre,13000000,3058380
4/5/1996,Faithful,13000000,2101580
2/26/2010,Un Prophète,13000000,2087720
12/3/2010,I Love You Phillip Morris,13000000,2037459
7/24/2015,The Vatican Tapes,13000000,1784763
3/17/2006,Find Me Guilty,13000000,1173673
5/14/1993,Excessive Force,13000000,1152117
10/13/2006,Infamous,13000000,1151330
7/29/2011,Attack the Block,13000000,1024175
8/14/2015,Brothers,13000000,656688
12/29/2000,The Claim,13000000,622023
6/18/2010,The Killer Inside Me,13000000,217277
3/30/2012,Womb,13000000,0
3/15/2013,The Call,12800000,51872378
12/31/2016,Operation Chromite,12700000,0
7/12/2002,Crocodile Hunter: Collision Course,12500000,28436931
9/3/2010,Machete,12500000,26593646
12/19/2002,Antwone Fisher,12500000,21078145
2/12/1982,La Guerre du feu,12500000,20959585
11/22/2002,The Emperor's Club,12500000,14060950
9/10/1993,True Romance,12500000,12281000
9/11/2009,Sorority Row,12500000,11965282
9/30/1992,Glengarry Glen Ross,12500000,10725228
11/7/2008,The Boy in the Striped Pajamas,12500000,9046156
4/2/1982,Cat People,12500000,7000000
5/25/1979,The Prisoner of Zenda,12500000,7000000
10/15/2010,Conviction,12500000,6783129
10/12/2007,Lars and the Real Girl,12500000,5956480
5/21/2010,Solitary Man,12500000,4360548
9/22/2000,Dancer in the Dark,12500000,4157491
12/17/2010,Casino Jack,12500000,2039869
12/31/1997,Oscar and Lucinda,12500000,1508689
9/3/2004,Tae Guik Gi: The Brotherhood of War,12500000,1110186
11/1/1996,The Funeral,12500000,1106233
4/16/2010,The Perfect Game,12500000,1089445
2/28/2014,Ernest et Celestine,12500000,292562
11/18/1988,The Land Before Time,12300000,48092846
6/20/1975,Jaws,12000000,260000000
12/26/1973,The Exorcist,12000000,204868002
6/6/2014,The Fault in Our Stars,12000000,124872350
7/9/1999,American Pie,12000000,101800948
4/20/2012,Think Like a Man,12000000,91547205
4/16/2014,Heaven is for Real,12000000,91386097
6/4/1982,Star Trek II: The Wrath of Khan,12000000,78633541
12/12/1986,The Golden Child,12000000,77559863
9/13/2002,Barbershop,12000000,75781642
6/3/1983,War Games,12000000,74433837
2/4/1994,Ace Ventura: Pet Detective,12000000,71602138
2/24/2012,Act of Valor,12000000,70012847
2/8/1985,Witness,12000000,65532576
8/11/2006,Step Up,12000000,65328121
2/3/2012,Chronicle,12000000,64575175
12/20/1996,Beavis and Butt-head Do America,12000000,63071133
1/1/1970,Patton,12000000,62500000
3/2/2012,Project X,12000000,54731865
12/25/1997,Jackie Brown,12000000,39647595
11/18/1983,Yentl,12000000,39012241
4/25/2008,Harold & Kumar Escape from Guantanamo Bay,12000000,38108728
11/22/2013,Philomena,12000000,37709979
11/6/1981,Time Bandits,12000000,37400000
2/15/2002,Crossroads,12000000,37188667
10/10/2008,Quarantine,12000000,31691811
8/21/2002,One Hour Photo,12000000,31597131
2/1/2008,The Eye,12000000,31418697
4/7/2004,Johnson Family Vacation,12000000,31203964
12/21/2001,How High,12000000,31155435
10/7/1960,Spartacus,12000000,30000000
9/1/2006,Crank,12000000,27838408
12/11/1992,The Muppet Christmas Carol,12000000,27281507
10/25/2002,Frida,12000000,25885000
7/5/2012,Katy Perry: Part of Me,12000000,25326071
12/12/2014,Top Five,12000000,25317379
9/11/1998,Rounders,12000000,22905674
4/28/1967,Casino Royale,12000000,22744718
6/15/1979,Prophecy,12000000,22673340
1/30/2015,Project Almanac,12000000,22348241
5/14/2010,Just Wright,12000000,21524012
9/10/1999,A Stir of Echoes,12000000,21133087
1/13/1995,Tales from the Crypt: Demon Knight,12000000,20943520
1/1/1978,The Boys from Brazil,12000000,19000000
3/11/2005,The Upside of Anger,12000000,18761993
3/3/2006,Aquamarine,12000000,18595716
11/15/2013,Nebraska,12000000,17654912
1/9/2004,My Baby's Daddy,12000000,17321573
10/5/2001,Max Keeble's Big Move,12000000,17292381
12/9/2011,Young Adult,12000000,16311571
11/1/2013,About Time,12000000,15323921
8/6/1997,Def Jam's How To Be a Player,12000000,14008431
10/30/1998,Living Out Loud,12000000,12902790
10/3/2008,Rachel Getting Married,12000000,12796861
3/20/1981,The Postman Always Rings Twice,12000000,12200000
12/12/2003,Girl with a Pearl Earring,12000000,11634362
2/10/1982,Das Boot,12000000,11433134
12/3/2004,House of Flying Daggers,12000000,11050094
3/22/2002,Sorority Boys,12000000,10198766
12/5/2008,Cadillac Records,12000000,8138000
9/14/2012,Arbitrage,12000000,7919574
10/24/1960,The Alamo,12000000,7900000
5/12/2000,Screwed,12000000,6982680
10/20/2006,Running With Scissors,12000000,6860000
9/3/1993,Fortress,12000000,6730578
6/1/2012,For Greater Glory,12000000,5669081
11/17/2006,For Your Consideration,12000000,5549923
11/20/1998,Celebrity,12000000,5032496
6/20/2003,From Justin to Kelly,12000000,4922166
6/6/1986,Invaders from Mars,12000000,4884663
3/22/1996,Girl 6,12000000,4855000
10/22/2003,In the Cut,12000000,4717455
2/22/2008,Charlie Bartlett,12000000,3950294
2/13/2009,Two Lovers,12000000,3149034
2/15/2002,Last Orders,12000000,2326407
3/9/2007,Gwoemul,12000000,2201923
11/13/1981,The Pursuit of D.B. Cooper,12000000,2104164
3/19/1999,Ravenous,12000000,2062406
6/14/2002,The Dangerous Lives of Altar Boys,12000000,1779284
3/7/2008,Married Life,12000000,1506998
8/5/2005,2046,12000000,1442337
9/30/2005,Duma,12000000,860002
4/20/2012,Darling Companion,12000000,793352
6/4/2010,Ondine,12000000,550472
7/20/2001,Brother,12000000,450594
10/4/2002,Welcome to Collinwood,12000000,378650
4/18/2008,Life Before Her Eyes,12000000,303439
10/31/1997,Critical Care,12000000,218158
9/28/2007,Trade,12000000,214202
1/6/2006,Fateless,12000000,196857
9/3/2010,San qiang pai an jing qi,12000000,190946
9/17/1999,Breakfast of Champions,12000000,178287
3/9/2001,Company Man,12000000,146028
11/7/2009,Nanjing! Nanjing!,12000000,122558
8/19/2011,5 Days of War,12000000,17479
10/9/2015,Trash,12000000,10230
12/31/2011,Tu Xia Chuan Qi,12000000,0
9/15/2009,Triangle,12000000,0
10/19/2013,Supesu Batorushippu Yamato,12000000,0
10/3/2014,Drive Hard,12000000,0
9/25/2015,10 Days in a Madhouse,12000000,0
12/31/2015,Dancin' It's On,12000000,0
12/10/1999,Diamonds,11900000,81897
3/20/1998,Madadayo,11900000,48856
4/21/1989,Pet Sematary,11500000,52795778
11/27/2009,The Cry of the Owl,11500000,0
10/9/2009,St. Trinian's,11400000,15000
5/25/1977,Star Wars Ep. IV: A New Hope,11000000,460935665
6/8/1984,Gremlins,11000000,148117285
12/22/1965,Doctor Zhivago,11000000,111721000
12/10/2010,The Fighter,11000000,93617009
10/24/2008,High School Musical 3: Senior Year,11000000,90559416
9/22/2006,Jackass: Number Two,11000000,72778712
3/13/1992,My Cousin Vinny,11000000,52929168
8/22/2014,If I Stay,11000000,50474843
4/7/1989,Major League,11000000,49793054
4/4/2003,Phone Booth,11000000,46566212
1/25/2002,A Walk to Remember,11000000,41227069
12/29/1995,Dead Man Walking,11000000,39379757
3/5/1999,Cruel Intentions,11000000,38201895
10/17/2008,The Secret Life of Bees,11000000,37770162
4/1/2015,Woman in Gold,11000000,33307793
6/12/1981,History of the World: Part I,11000000,31672000
10/23/2009,Saw VI,11000000,27693292
10/12/2001,Corky Romano,11000000,23978402
8/7/1992,Raising Cain,11000000,21171695
4/13/1978,F.I.S.T,11000000,20388920
1/1/1975,Barry Lyndon,11000000,20000000
1/11/2013,Quartet,11000000,18388357
11/21/2001,Out Cold,11000000,13906394
10/13/2000,The Ladies Man,11000000,13592872
3/30/2001,Tomcats,11000000,13558739
12/6/2013,Inside Llewyn Davis,11000000,13248209
4/12/2002,Frailty,11000000,13110448
2/19/1993,Army of Darkness,11000000,11502976
11/12/2004,Kinsey,11000000,10214647
12/25/1993,What's Eating Gilbert Grape,11000000,9170214
